69306.0,73258.0,1046.0,21.542,4580.0
69489.0,73401.0,843.0,21.448,4601.0
69895.0,73840.0,961.0,21.493,4618.0
69823.0,73729.0,990.0,21.527,4634.0
69781.0,73671.0,1067.0,21.629,4655.0
69883.0,73606.0,1123.0,21.549,4666.0
69682.0,73439.0,1056.0,21.661,4681.0
70134.0,73882.0,1091.0,21.867,4693.0
70186.0,73844.0,1304.0,21.865,4709.0
70589.0,74278.0,1248.0,21.994,4726.0
70687.0,74520.0,1364.0,21.916,4745.0
70804.0,74767.0,1407.0,21.981,4764.0
71003.0,74854.0,1421.0,22.165,4777.0
71043.0,75051.0,1491.0,21.957,4788.0
71192.0,75125.0,1538.0,22.107,4824.0
71397.0,75473.0,1308.0,22.402,4839.0
70792.0,74700.0,1380.0,22.545,4845.0
71270.0,75229.0,1520.0,22.568,4866.0
71475.0,75379.0,1466.0,22.946,4873.0
71686.0,75561.0,1554.0,22.861,4887.0
72293.0,76107.0,1408.0,23.019,4895.0
72376.0,76182.0,1405.0,23.216,4924.0
72267.0,76087.0,1512.0,23.432,4944.0
72307.0,76043.0,1495.0,23.496,4962.0
72414.0,76172.0,1556.0,23.463,4965.0
72483.0,76224.0,1569.0,23.502,5001.0
72736.0,76494.0,1630.0,23.632,5032.0
73032.0,76778.0,1548.0,23.574,5053.0
73101.0,76805.0,1769.0,23.765,5073.0
73557.0,77327.0,1705.0,23.916,5092.0
73699.0,77367.0,1561.0,23.811,5118.0
73894.0,77523.0,1524.0,23.908,5139.0
73706.0,77412.0,1583.0,24.069,5154.0
74217.0,77880.0,1528.0,23.976,5174.0
74411.0,77959.0,1368.0,23.945,5192.0
74637.0,78250.0,1358.0,24.165,5211.0
74699.0,78250.0,1507.0,24.195,5207.0
74928.0,78445.0,1381.0,24.32,5242.0
75064.0,78541.0,1229.0,24.292,5245.0
75331.0,78740.0,1327.0,24.27,5258.0
75358.0,78780.0,1085.0,24.415,5271.0
75259.0,78698.0,1305.0,24.522,5283.0
75364.0,78863.0,1319.0,24.397,5287.0
75362.0,78930.0,1264.0,24.416,5289.0
75017.0,78564.0,1290.0,24.584,5289.0
74858.0,78413.0,1385.0,24.667,5286.0
75209.0,78726.0,1517.0,24.661,5284.0
75206.0,78624.0,1399.0,24.765,5272.0
75047.0,78498.0,1534.0,24.887,5289.0
75348.0,78685.0,1580.0,24.736,5294.0
75278.0,78650.0,1647.0,24.573,5295.0
75214.0,78594.0,1893.0,24.802,5303.0
75471.0,78864.0,1828.0,25.142,5313.0
75412.0,78700.0,1741.0,25.189,5309.0
75232.0,78588.0,1910.0,25.202,5315.0
75413.0,78987.0,1986.0,25.353,5322.0
75690.0,79139.0,2049.0,25.335,5334.0
75423.0,78757.0,2026.0,25.539,5346.0
75919.0,79305.0,2083.0,25.43,5351.0
76144.0,79539.0,2158.0,25.575,5344.0
76322.0,79689.0,2041.0,25.83,5364.0
76513.0,79918.0,2128.0,25.893,5376.0
76887.0,80297.0,2182.0,26.024,5393.0
77100.0,80471.0,2295.0,26.192,5409.0
77593.0,80959.0,2494.0,26.196,5426.0
77750.0,81108.0,2390.0,26.259,5441.0
78135.0,81573.0,2334.0,26.686,5462.0
78273.0,81655.0,2249.0,26.764,5485.0
78475.0,81887.0,2221.0,26.898,5511.0
78681.0,82083.0,2254.0,26.985,5561.0
78769.0,82230.0,2252.0,27.184,5551.0
78975.0,82578.0,2382.0,27.33,5578.0
78975.0,82543.0,2481.0,27.377,5574.0
78982.0,82616.0,2485.0,27.829,5619.0
79473.0,82990.0,2421.0,27.938,5646.0
79804.0,83400.0,2366.0,28.045,5668.0
79705.0,83161.0,2481.0,28.319,5697.0
80497.0,83912.0,2289.0,28.493,5723.0
80983.0,84452.0,2365.0,28.53,5744.0
81152.0,84559.0,2084.0,28.418,5755.0
81272.0,84648.0,2266.0,28.478,5765.0
81676.0,85185.0,2067.0,28.407,5777.0
81759.0,85299.0,2123.0,28.633,5768.0
81779.0,85204.0,2051.0,28.278,5811.0
82146.0,85488.0,1874.0,28.693,5837.0
82563.0,85987.0,1677.0,28.496,5866.0
82727.0,86320.0,1724.0,28.547,5897.0
82743.0,86401.0,1526.0,28.305,5904.0
82799.0,86555.0,1451.0,28.289,5920.0
82930.0,86754.0,1752.0,28.126,5940.0
83093.0,86819.0,1555.0,28.17,5952.0
83087.0,86669.0,1607.0,28.264,5954.0
83362.0,86891.0,1426.0,28.346,5990.0
83555.0,86941.0,1513.0,28.279,6007.0
83713.0,87149.0,1316.0,28.372,6023.0
83608.0,87037.0,1142.0,28.584,6029.0
83591.0,87051.0,1150.0,28.298,6028.0
83564.0,86995.0,1070.0,28.22,6049.0
83221.0,86626.0,1026.0,27.921,6039.0
82783.0,86144.0,975.0,27.867,6020.0
82226.0,85627.0,1032.0,28.094,6006.0
81895.0,85256.0,904.0,28.339,6002.0
81829.0,85187.0,993.0,28.279,5999.0
81874.0,85189.0,1005.0,28.311,5994.0
81891.0,85451.0,1121.0,28.877,6022.0
81987.0,85355.0,1087.0,28.918,6011.0
82437.0,85894.0,1226.0,29.035,6055.0
82805.0,86234.0,1260.0,29.11,6091.0
82771.0,86279.0,1264.0,29.184,6088.0
82973.0,86370.0,1344.0,29.182,6120.0
83125.0,86456.0,1360.0,29.403,6130.0
83406.0,86665.0,1321.0,29.684,6152.0
84013.0,87400.0,1367.0,29.978,6191.0
84368.0,87672.0,1538.0,29.953,6217.0
84689.0,87985.0,1421.0,30.102,6246.0
84978.0,88416.0,1395.0,30.317,6267.0
85427.0,88794.0,1459.0,30.1,6286.0
85253.0,88563.0,1495.0,30.444,6304.0
85735.0,89093.0,1401.0,30.532,6327.0
85843.0,89223.0,1550.0,30.586,6340.0
85895.0,89173.0,1720.0,30.7,6355.0
85958.0,89274.0,1629.0,30.748,6373.0
86371.0,89634.0,1641.0,30.926,6395.0
86552.0,89803.0,1804.0,31.336,6419.0
86743.0,89928.0,1527.0,31.246,6447.0
87120.0,90342.0,1943.0,31.42,6470.0
87596.0,90808.0,2063.0,31.441,6500.0
87958.0,91271.0,1892.0,31.485,6526.0
88322.0,91754.0,1971.0,31.572,6556.0
88619.0,91959.0,1893.0,31.56,6587.0
88837.0,92084.0,2058.0,31.816,6621.0
89181.0,92441.0,2020.0,31.798,6653.0
89501.0,92702.0,1949.0,31.897,6697.0
89780.0,93052.0,2042.0,32.164,6732.0
90386.0,93761.0,2042.0,32.36,6761.0
90785.0,94105.0,2142.0,32.424,6787.0
90950.0,94384.0,1718.0,32.077,6794.0
91199.0,94519.0,1738.0,32.545,6830.0
91404.0,94755.0,2032.0,32.87,6873.0
92045.0,95394.0,2197.0,33.068,6921.0
92444.0,95769.0,2075.0,33.2,6957.0
92860.0,96343.0,2070.0,33.308,6993.0
92649.0,96090.0,2092.0,33.15,7022.0
93030.0,96431.0,1996.0,33.449,7062.0
93270.0,96670.0,1970.0,33.395,7083.0
93724.0,97133.0,1981.0,33.452,7105.0
94201.0,97485.0,2094.0,33.573,7147.0
94185.0,97581.0,2044.0,33.776,7178.0
94643.0,97948.0,1630.0,33.654,7191.0
94956.0,98329.0,1520.0,33.818,7228.0
95112.0,98480.0,1847.0,33.851,7265.0
94812.0,98103.0,1748.0,33.66,7271.0
95059.0,98331.0,1876.0,33.755,7313.0
95348.0,98679.0,1913.0,33.842,7346.0
95671.0,99006.0,1760.0,33.809,7360.0
95402.0,98776.0,1778.0,34.175,7378.0
95969.0,99340.0,1832.0,34.259,7395.0
96079.0,99404.0,1681.0,34.142,7421.0
96138.0,99574.0,1524.0,34.229,7436.0
96533.0,99933.0,1498.0,34.127,7459.0
96563.0,99879.0,1341.0,34.401,7488.0
96598.0,99995.0,1350.0,34.114,7512.0
96295.0,99713.0,1047.0,33.836,7536.0
95907.0,99233.0,1051.0,33.405,7533.0
95563.0,98945.0,927.0,33.242,7534.0
95386.0,98682.0,1196.0,33.398,7534.0
95477.0,98796.0,1269.0,33.685,7548.0
95590.0,98824.0,1436.0,33.725,7576.0
95634.0,99077.0,1471.0,33.732,7605.0
95945.0,99317.0,1523.0,34.153,7629.0
96149.0,99545.0,1510.0,34.058,7660.0
96142.0,99634.0,1482.0,34.299,7691.0
96526.0,99955.0,1547.0,34.308,7714.0
96846.0,100191.0,1246.0,34.222,7730.0
97206.0,100571.0,1306.0,34.322,7744.0
97527.0,101056.0,1360.0,34.199,7768.0
97679.0,101048.0,1140.0,34.215,7785.0
96964.0,100298.0,1045.0,34.447,7806.0
97397.0,100693.0,1041.0,34.376,7824.0
97310.0,100689.0,940.0,34.594,7841.0
96703.0,100064.0,911.0,34.367,7857.0
96966.0,100378.0,873.0,34.183,7873.0
96792.0,100207.0,837.0,34.118,7876.0
96418.0,99645.0,910.0,34.328,7876.0
96299.0,99692.0,843.0,34.267,7880.0
96387.0,99762.0,866.0,34.578,7884.0
96300.0,99672.0,931.0,34.54,7884.0
96225.0,99576.0,917.0,34.56,7870.0
96682.0,100116.0,1025.0,34.664,7880.0
96212.0,99543.0,902.0,34.476,7875.0
96091.0,99493.0,1166.0,34.678,7876.0
96225.0,99633.0,1046.0,34.703,7872.0
96119.0,99504.0,1144.0,35.015,7867.0
95726.0,99215.0,1173.0,35.169,7861.0
95602.0,99112.0,1372.0,35.452,7870.0
95618.0,99032.0,1303.0,35.603,7877.0
95722.0,99161.0,1586.0,35.639,7890.0
95707.0,99089.0,1699.0,35.63,7893.0
95819.0,99179.0,1606.0,36.005,7934.0
96219.0,99560.0,1472.0,36.226,7972.0
96314.0,99642.0,1776.0,36.441,8001.0
97171.0,100633.0,1733.0,36.792,8044.0
97727.0,101208.0,1785.0,37.042,8088.0
98106.0,101608.0,1910.0,37.14,8119.0
98669.0,102016.0,1710.0,37.24,8167.0
98736.0,102039.0,1715.0,37.538,8190.0
99438.0,102729.0,1785.0,37.623,8219.0
99664.0,102996.0,1688.0,38.036,8259.0
99908.0,103201.0,1897.0,38.277,8293.0
100471.0,103824.0,2260.0,37.772,8337.0
100734.0,103967.0,1663.0,38.087,8371.0
101045.0,104336.0,1851.0,38.348,8410.0
101850.0,105193.0,1774.0,38.564,8447.0
102208.0,105591.0,1843.0,38.824,8483.0
102091.0,105435.0,1732.0,38.669,8507.0
101877.0,105163.0,1586.0,38.822,8533.0
102097.0,105490.0,1698.0,39.103,8581.0
102444.0,105638.0,1590.0,38.973,8615.0
102578.0,105972.0,1689.0,39.535,8649.0
102838.0,106223.0,1612.0,39.596,8678.0
102985.0,106302.0,1711.0,39.951,8722.0
103238.0,106555.0,1632.0,40.1,8751.0
103739.0,106989.0,1800.0,40.06,8792.0
103630.0,106936.0,1821.0,40.169,8815.0
103652.0,106932.0,1680.0,40.63,8854.0
103344.0,106505.0,1676.0,40.415,8880.0
103664.0,106807.0,1684.0,40.71,8897.0
103974.0,107095.0,1743.0,41.12,8944.0
104593.0,107657.0,1676.0,41.685,8983.0
104796.0,107847.0,1834.0,41.037,9017.0
104945.0,108007.0,1698.0,41.146,9055.0
105075.0,108216.0,1942.0,41.601,9083.0
105600.0,108887.0,1972.0,41.643,9099.0
105397.0,108480.0,1848.0,41.54,9123.0
105637.0,108837.0,1876.0,41.682,9143.0
105799.0,108952.0,1933.0,41.939,9174.0
105939.0,109089.0,1854.0,42.191,9198.0
106383.0,109576.0,1847.0,42.096,9218.0
106669.0,109810.0,1782.0,42.373,9247.0
106933.0,110015.0,1807.0,42.576,9276.0
106914.0,110085.0,1687.0,43.509,9305.0
107145.0,110273.0,1681.0,42.862,9335.0
107255.0,110475.0,1623.0,42.72,9366.0
107580.0,110728.0,1833.0,43.662,9399.0
107810.0,110953.0,1774.0,42.566,9439.0
108049.0,111257.0,1784.0,43.374,9473.0
108194.0,111408.0,1726.0,43.426,9507.0
108548.0,111794.0,1614.0,43.632,9549.0
109089.0,112434.0,1628.0,43.658,9592.0
109030.0,112246.0,1594.0,43.841,9618.0
109399.0,112634.0,1575.0,44.054,9662.0
109945.0,113057.0,1605.0,44.391,9700.0
109720.0,112909.0,1695.0,44.182,9724.0
110063.0,113282.0,1515.0,44.155,9763.0
110360.0,113505.0,1656.0,44.207,9795.0
110580.0,113793.0,1400.0,44.545,9838.0
110769.0,114016.0,1271.0,44.927,9884.0
111026.0,114227.0,1473.0,44.969,9942.0
110868.0,114037.0,1532.0,45.359,9973.0
111426.0,114650.0,1573.0,45.173,10008.0
111171.0,114292.0,1421.0,45.466,10048.0
111816.0,114927.0,1478.0,45.615,10103.0
112000.0,115060.0,1467.0,45.725,10146.0
112163.0,115282.0,1493.0,45.934,10178.0
112191.0,115356.0,1492.0,45.806,10220.0
112407.0,115638.0,1522.0,46.181,10255.0
112859.0,116100.0,1569.0,46.298,10313.0
112910.0,116104.0,1563.0,46.55,10370.0
113421.0,116708.0,1621.0,46.633,10410.0
113542.0,116776.0,1425.0,46.535,10466.0
113824.0,117022.0,1422.0,46.505,10498.0
113935.0,117097.0,1339.0,46.781,10525.0
113974.0,117099.0,1331.0,46.726,10556.0
114350.0,117418.0,1397.0,46.818,10573.0
114245.0,117472.0,1427.0,46.957,10595.0
114371.0,117655.0,1332.0,47.408,10613.0
114135.0,117354.0,1279.0,47.319,10647.0
114366.0,117581.0,1410.0,47.287,10658.0
114780.0,117912.0,1351.0,47.31,10724.0
114642.0,117830.0,1251.0,47.702,10764.0
115871.0,119081.0,1551.0,47.94,10821.0
115871.0,119059.0,1437.0,47.698,10886.0
115943.0,119203.0,1289.0,47.859,10920.0
115621.0,118852.0,1248.0,47.95,10919.0
115885.0,119151.0,1212.0,47.916,10909.0
115738.0,118983.0,1177.0,48.068,10923.0
115618.0,118810.0,1171.0,48.166,10929.0
115605.0,118802.0,1115.0,48.181,10912.0
115318.0,118524.0,1110.0,48.158,10898.0
115266.0,118536.0,1014.0,47.889,10852.0
115117.0,118306.0,1145.0,47.845,10833.0
114996.0,118241.0,969.0,47.67,10802.0
114732.0,117940.0,798.0,47.241,10814.0
114485.0,117755.0,965.0,47.533,10768.0
114475.0,117652.0,921.0,48.092,10729.0
114868.0,118109.0,1001.0,47.933,10716.0
114165.0,117440.0,996.0,48.055,10697.0
114339.0,117639.0,1036.0,48.063,10716.0
114249.0,117568.0,1063.0,48.297,10714.0
114171.0,117484.0,1049.0,48.224,10740.0
114609.0,117928.0,1015.0,48.247,10775.0
114511.0,117800.0,1079.0,48.053,10781.0
114474.0,117770.0,1103.0,48.28,10777.0
114320.0,117466.0,1079.0,48.363,10796.0
114823.0,117978.0,1176.0,49.068,10812.0
114514.0,117753.0,1250.0,49.123,10829.0
114908.0,118144.0,1297.0,49.213,10862.0
115181.0,118426.0,1099.0,49.254,10906.0
115162.0,118375.0,1214.0,49.509,10965.0
115122.0,118419.0,1145.0,49.643,10998.0
115428.0,118713.0,1139.0,49.808,11005.0
115547.0,118826.0,1226.0,49.932,11046.0
115446.0,118720.0,1186.0,50.257,11080.0
115374.0,118628.0,1244.0,50.426,11124.0
115669.0,118876.0,1214.0,50.512,11169.0
115738.0,118997.0,1227.0,50.845,11236.0
115853.0,119075.0,1210.0,50.772,11286.0
116150.0,119275.0,1210.0,50.866,11333.0
116423.0,119542.0,1083.0,50.728,11368.0
116400.0,119474.0,1258.0,51.07,11417.0
117015.0,120115.0,1260.0,51.248,11462.0
117182.0,120290.0,1280.0,51.434,11499.0
117341.0,120467.0,1254.0,51.687,11536.0
117830.0,120856.0,1300.0,51.739,11576.0
117380.0,120554.0,1343.0,52.036,11629.0
117739.0,120823.0,1392.0,52.117,11708.0
118012.0,121169.0,1376.0,52.263,11759.0
118348.0,121464.0,1533.0,52.447,11796.0
118664.0,121966.0,1272.0,52.59,11835.0
118747.0,122086.0,1337.0,53.012,11881.0
118576.0,121930.0,1564.0,53.019,11964.0
118862.0,122290.0,1465.0,53.243,12047.0
119455.0,122864.0,1526.0,53.147,12093.0
119335.0,122634.0,1409.0,53.465,12164.0
119373.0,122706.0,1439.0,53.43,12269.0
119891.0,123342.0,1450.0,53.782,12314.0
120257.0,123687.0,1474.0,53.862,12394.0
120622.0,124112.0,1450.0,54.197,12448.0
120942.0,124516.0,1511.0,54.237,12540.0
121144.0,124721.0,1455.0,54.381,12583.0
121144.0,124663.0,1407.0,54.379,12662.0
121308.0,124928.0,1316.0,54.278,12722.0
121321.0,124955.0,1249.0,54.564,12765.0
121379.0,124945.0,1267.0,54.475,12778.0
121072.0,124421.0,1314.0,54.869,12783.0
121061.0,124522.0,1281.0,55.308,12829.0
121437.0,124816.0,1461.0,55.158,12871.0
121478.0,124852.0,1416.0,55.428,12946.0
121848.0,125133.0,1369.0,55.558,13031.0
121950.0,125388.0,1369.0,55.342,13063.0
121850.0,125188.0,1452.0,55.803,13098.0
121736.0,125088.0,1431.0,56.158,13149.0
121642.0,125125.0,1467.0,55.905,13138.0
122092.0,125639.0,1491.0,56.334,13269.0
122373.0,125862.0,1424.0,56.607,13320.0
122588.0,125994.0,1516.0,56.816,13357.0
122771.0,126244.0,1504.0,56.89,13416.0
123178.0,126602.0,1467.0,56.956,13490.0
123514.0,126947.0,1472.0,57.077,13548.0
123777.0,127172.0,1557.0,57.273,13619.0
124088.0,127536.0,1475.0,57.346,13660.0
124427.0,127890.0,1392.0,57.516,13683.0
124415.0,127771.0,1489.0,57.659,13784.0
124415.0,127860.0,1370.0,57.888,13847.0
124849.0,128298.0,1355.0,58.162,13911.0
124945.0,128298.0,1486.0,58.285,14024.0
125472.0,128891.0,1457.0,58.441,14123.0
125681.0,129143.0,1492.0,58.438,14233.0
126027.0,129464.0,1442.0,58.474,14308.0
126003.0,129412.0,1494.0,58.763,14378.0
126400.0,129822.0,1437.0,59.312,14466.0
126651.0,130010.0,1390.0,59.672,14477.0
126627.0,130019.0,1546.0,59.684,14555.0
126867.0,130179.0,1520.0,59.989,14624.0
127267.0,130653.0,1510.0,60.235,14711.0
127274.0,130679.0,1566.0,60.579,14800.0
127389.0,130726.0,1525.0,60.525,14866.0
127522.0,130807.0,1584.0,60.918,14924.0
127650.0,130814.0,1567.0,61.189,14975.0
127852.0,131209.0,1540.0,61.516,15023.0
127959.0,131325.0,1536.0,61.961,15114.0
127874.0,131244.0,1641.0,62.372,15196.0
127913.0,131329.0,1698.0,62.412,15229.0
127970.0,131390.0,1614.0,62.697,15288.0
128399.0,131986.0,1582.0,63.163,15291.0
128389.0,131999.0,1715.0,63.376,15392.0
128897.0,132280.0,1660.0,63.548,15476.0
129320.0,132602.0,1792.0,64.067,15567.0
129802.0,133027.0,1748.0,64.013,15626.0
129647.0,132856.0,1670.0,64.316,15705.0
129656.0,132947.0,1710.0,64.624,15752.0
129615.0,132955.0,1553.0,65.011,15829.0
129937.0,133311.0,1611.0,65.311,15895.0
129982.0,133378.0,1559.0,65.586,15983.0
130146.0,133414.0,1669.0,65.697,16062.0
130366.0,133591.0,1648.0,66.041,16101.0
130434.0,133707.0,1635.0,66.372,16125.0
130758.0,133993.0,1608.0,66.518,16279.0
130989.0,134309.0,1648.0,66.845,16339.0
131257.0,134523.0,1708.0,67.645,16411.0
133863.0,136559.0,1636.0,67.481,16488.0
133912.0,136598.0,1737.0,68.116,16525.0
134022.0,136701.0,1604.0,68.451,16599.0
134806.0,137270.0,1626.0,68.431,16682.0
134144.0,136630.0,1575.0,68.688,16647.0
134528.0,136940.0,1559.0,68.834,16717.0
134196.0,136531.0,1463.0,68.882,16761.0
134311.0,136662.0,1541.0,69.236,16793.0
134489.0,136893.0,1507.0,69.808,16855.0
134808.0,137088.0,1549.0,69.765,16869.0
134921.0,137322.0,1551.0,69.829,16909.0
135194.0,137614.0,1532.0,70.149,16893.0
135304.0,137778.0,1600.0,70.164,16899.0
135291.0,137612.0,1625.0,70.199,16874.0
135372.0,137783.0,1590.0,70.141,16825.0
135036.0,137299.0,1649.0,70.094,16698.0
134735.0,137092.0,1605.0,70.394,16654.0
134755.0,136873.0,1636.0,70.438,16588.0
134858.0,137071.0,1670.0,70.588,16535.0
133944.0,136241.0,1567.0,70.989,16473.0
134558.0,136846.0,1562.0,70.084,16386.0
134098.0,136392.0,1540.0,71.89,16285.0
133955.0,136238.0,1602.0,71.633,16158.0
133751.0,136047.0,1568.0,71.552,16132.0
133233.0,135701.0,1698.0,71.667,16096.0
134127.0,136438.0,1829.0,71.951,16067.0
133816.0,136177.0,1642.0,71.937,16082.0
133833.0,136126.0,1592.0,72.321,16082.0
134278.0,136539.0,1764.0,72.041,16091.0
134135.0,136415.0,1717.0,72.283,16082.0
134107.0,136413.0,1655.0,72.762,16009.0
134593.0,136705.0,1633.0,72.868,16038.0
135102.0,137302.0,1804.0,72.531,16016.0
134580.0,137008.0,1648.0,72.827,16033.0
134171.0,136521.0,1753.0,73.035,15991.0
134071.0,136426.0,1788.0,73.513,15927.0
135045.0,137417.0,1853.0,73.503,15993.0
135306.0,137482.0,1629.0,73.266,16020.0
135232.0,137434.0,1726.0,73.687,15950.0
135561.0,137633.0,1643.0,74.035,15954.0
135370.0,137544.0,1751.0,74.273,16004.0
135419.0,137790.0,1867.0,74.671,16019.0
135242.0,137474.0,1897.0,75.008,16057.0
135200.0,137549.0,1833.0,75.672,16053.0
135355.0,137609.0,1939.0,75.452,16108.0
135571.0,137984.0,1967.0,75.574,16130.0
136003.0,138424.0,2083.0,76.008,16168.0
136145.0,138411.0,2057.0,76.108,16195.0
136228.0,138472.0,1911.0,76.355,16224.0
136362.0,138542.0,1846.0,76.51,16237.0
136302.0,138453.0,1998.0,76.947,16264.0
136474.0,138680.0,2003.0,76.884,16376.0
136556.0,138852.0,1981.0,77.289,16449.0
136748.0,139174.0,1828.0,76.892,16481.0
137354.0,139556.0,2002.0,77.568,16521.0
137230.0,139573.0,2024.0,77.855,16519.0
137323.0,139487.0,1905.0,78.358,16542.0
137598.0,139732.0,2072.0,78.542,16661.0
137978.0,140231.0,1782.0,78.683,16643.0
137947.0,140125.0,2042.0,79.199,16659.0
138111.0,140245.0,2144.0,79.033,16713.0
138267.0,140385.0,2207.0,79.383,16797.0
138462.0,140654.0,1864.0,79.51,16826.0
138992.0,141254.0,2061.0,80.026,16886.0
139379.0,141609.0,2025.0,79.917,16909.0
139276.0,141714.0,2068.0,80.62,16998.0
139789.0,142026.0,2054.0,81.199,17064.0
140277.0,142434.0,2095.0,80.839,17123.0
140276.0,142401.0,2151.0,80.521,17193.0
140435.0,142548.0,2065.0,80.738,17214.0
140299.0,142499.0,2147.0,80.976,17293.0
140635.0,142752.0,1994.0,81.292,17327.0
140933.0,143150.0,2273.0,81.714,17380.0
141254.0,143457.0,2119.0,81.885,17441.0
141604.0,143741.0,1969.0,82.057,17528.0
141388.0,143761.0,1821.0,82.203,17549.0
141859.0,144089.0,1942.0,82.341,17607.0
142019.0,144353.0,1802.0,82.386,17676.0
142066.0,144202.0,1737.0,82.851,17715.0
142440.0,144625.0,1650.0,82.576,17761.0
142661.0,144815.0,1720.0,83.088,17751.0
143222.0,145314.0,1491.0,83.447,17755.0
143350.0,145534.0,1570.0,83.477,17823.0
143716.0,145970.0,1649.0,83.961,17858.0
143785.0,146028.0,1409.0,84.127,17922.0
143741.0,146057.0,1480.0,84.106,17954.0
144153.0,146320.0,1495.0,84.2,17984.0
143385.0,145586.0,1490.0,84.281,18001.0
143773.0,145903.0,1415.0,84.405,18036.0
144112.0,146063.0,1448.0,84.409,18046.0
144041.0,145905.0,1354.0,84.666,18050.0
143865.0,145682.0,1330.0,85.023,18060.0
144148.0,146244.0,1183.0,85.095,18058.0
143926.0,145946.0,1264.0,85.162,18094.0
144413.0,146595.0,1197.0,85.34,18095.0
144018.0,146273.0,1037.0,85.286,18141.0
144168.0,146378.0,1084.0,85.272,18131.0
143943.0,146156.0,1103.0,84.977,18085.0
143871.0,146086.0,1005.0,85.189,18042.0
143874.0,146132.0,1013.0,85.327,18033.0
143737.0,145908.0,973.0,85.486,17973.0
143629.0,145737.0,1046.0,85.328,17932.0
143519.0,145532.0,923.0,84.917,17871.0
143086.0,145203.0,844.0,84.907,17808.0
